"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2001-M01","2001-M02","2001-M03","2001-M04","2001-M05","2001-M06","2001-M07","2001-M08","2001-M09","2001-M10","2001-M11","2001-M12","2002-M01","2002-M02","2002-M03","2002-M04","2002-M05","2002-M06","2002-M07","2002-M08","2002-M09","2002-M10","2002-M11","2002-M12","2003-M01","2003-M02","2003-M03","2003-M04","2003-M05","2003-M06","2003-M07","2003-M08","2003-M09","2003-M10","2003-M11","2003-M12","2004-M01","2004-M02","2004-M03","2004-M04","2004-M05","2004-M06","2004-M07","2004-M08","2004-M09","2004-M10","2004-M11","2004-M12","2005-M01","2005-M02","2005-M03","2005-M04","2005-M05","2005-M06","2005-M07","2005-M08","2005-M09","2005-M10","2005-M11","2005-M12","2006-M01","2006-M02","2006-M03","2006-M04","2006-M05","2006-M06","2006-M07","2006-M08","2006-M09","2006-M10","2006-M11","2006-M12","2007-M01","2007-M02","2007-M03","2007-M04","2007-M05","2007-M06","2007-M07","2007-M08","2007-M09","2007-M10","2007-M11","2007-M12","2008-M01","2008-M02","2008-M03","2008-M04","2008-M05","2008-M06","2008-M07","2008-M08","2008-M09","2008-M10","2008-M11","2008-M12","2009-M01","2009-M02","2009-M03","2009-M04","2009-M05","2009-M06","2009-M07","2009-M08","2009-M09","2009-M10","2009-M11","2009-M12","2010-M01","2010-M02","2010-M03","2010-M04","2010-M05","2010-M06","2010-M07","2010-M08","2010-M09","2010-M10","2010-M11","2010-M12","2011-M01","2011-M02","2011-M03","2011-M04","2011-M05","2011-M06","2011-M07","2011-M08","2011-M09","2011-M10","2011-M11","2011-M12","2012-M01","2012-M02","2012-M03","2012-M04","2012-M05","2012-M06","2012-M07","2012-M08","2012-M09","2012-M10","2012-M11","2012-M12","2013-M01","2013-M02","2013-M03","2013-M04","2013-M05","2013-M06","2013-M07","2013-M08","2013-M09","2013-M10","2013-M11","2013-M12","2014-M01","2014-M02","2014-M03","2014-M04","2014-M05","2014-M06","2014-M07","2014-M08","2014-M09","2014-M10","2014-M11","2014-M12","2015-M01","2015-M02","2015-M03","2015-M04","2015-M05","2015-M06","2015-M07","2015-M08","2015-M09","2015-M10","2015-M11","2015-M12","2016-M01","2016-M02","2016-M03","2016-M04","2016-M05","2016-M06","2016-M07","2016-M08","2016-M09","2016-M10","2016-M11","2016-M12","2017-M01","2017-M02","2017-M03","2017-M04","2017-M05","2017-M06","2017-M07","2017-M08","2017-M09","2017-M10","2017-M11","2017-M12","2018-M01","2018-M02","2018-M03","2018-M04","2018-M05","2018-M06","2018-M07","2018-M08","2018-M09","2018-M10","2018-M11","2018-M12","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12"
"IMF.STA:PPI(3.0.0)","SLV.WPI.POP_PCH_PT.M","OBS_VALUE","El Salvador","Wholesale price index (WPI)","Period-over-preceding period percent change","Monthly","","-0.463287940474531","0.04029820672980664","-0.4229607250755234","-1.395631067961167","-0.04717948717948855","1.069222402364185","-0.1198018193632175","-0.311045152371462","-0.118280447018526","-2.180570868553224","-1.949488624504272","-0.5407016348773848","-0.8176019862163427","-0.7768666378938378","0.5654632448890862","1.448961937716259","0.1598806224685644","0.1404703628817667","-0.720494782257555","-0.4538448364445877","0.3655913978494571","0.6642382686950932","-0.659855257556407","0.3642596957360137","1.665243381725033","0.7349853002939937","0.8547008547008471","-1.942951632906156","-0.3794266441821295","0.550148116800681","0.210437710437716","0.9869802603947904","-0.4782699105843219","-0.4805683242791484","0.6088599622086855","-0.06260434056760256","1.23201384005011","0.6499999994183173","1.1599999991327","0.9199999994967742","1.99999999987955","-0.9499999991006016","1.76999999793717","-0.4099999876961349","0.9999999905900251","0.3700000009374994","-0.8700000007261597","0.1500000008700614","-0.6700000005820229","0.6599999991496864","2.100000000015592","2.41000000011239","-1.489999999203481","0.8500000001437443","0.819999999737056","1.760000000726223","1.32000000014916","0.5599999996175132","0.09999999937025242","-1.039999999541156","-1.280000000672319","4.900000000563246","-1.55000000067073","1.280000000338249","0.989999999190325","1.090000000700825","0.6899999995891953","0.3500000000213256","-1.280000000019044","-2.559999999368893","3.399999999543937","-1.969999999650047","-1.309890262301038","0.6008128644636886","1.493061654663623","1.57493942540671","1.38013290168683","1.529411764705888","-2.168515146498926","3.079526226734349","0.9848982271831861","1.674252275682709","1.390887290167881","0.1892147587511322","1.101668240478458","0.09339975093402145","3.279327993779156","2.637296813445125","0.9096244131455588","3.387612678104164","1.87534152439874","-3.386851108942784","-1.613087583940563","-7.580488229912375","-2.999638597759324","-4.13399857448325","-2.686718485974991","0.5313422469178622","1.647782230205886","0.7306711979609166","0.6612685560054054","1.705992760423649","-0.5262501730103788","0.4992183882497591","-0.7614715189873508","-0.08304268393954191","1.489361702127663","-0.4542476087526255","0.4629016912996627","0.5570955044218853","0.4700000002923466","0.682874538543888","-1.262276606021568","0.2021980889019278","0.7973962571196131","2.399836194704536","-0.6799999998971865","3.619999999872737","-1.010000000051713","0.7600000003411109","4.129999999928887","0.450000000563465","3.521452156864127","4.529999999537444","-0.6999999994531446","-0.7399999994765533","0.5500000000605314","0.8800000003998332","-1.360000000351767","-1.199999999444142","0.9099999996649552","-1.35999999992275","-0.7302121376758905","0.9006342494713843","0.6090321138722707","-0.1291218326970003","-1.010676750264091","-1.759707885682241","-0.08005489478500402","-0.1201785509899656","0.1804847304187686","-1.089536446566961","-0.961316063374548","-0.1590985389207416","0.8201514575596968","-0.1102040224468051","0.309202026507153","-0.6493931866859045","-0.450493211731472","0.4904978783179169","-0.9800000067154696","-0.3296552361668372","-0.3909707878430831","-0.8886914019106359","0.0193082104162049","0.1002270964207374","0.3895813120381665","0.6304270250981202","0.6796690307328805","1.389785735251017","0.2103065468177089","0.1100000000976506","2.189559847067474","0.4800496992629581","-1.299777983868646","1.86015922324567","-2.219999997808464","-0.599999997041103","0.8999999974402764","-0.08999999432200445","0.2299999948532668","-0.3706394824046443","0.1906430810108686","-0.4099999998694347","1.659999999490022","-1.409999999962369","-0.939999999627185","-1.100000000563825","0.3300000006362955","0.9597124235888091","-1.160162940998721","-0.1995512036348985","-0.160000000467","-0.2899999999613871","0.5300000006874764","-0.1400000033090053","-0.3299399124363614","-0.02000000028916542","-1.470000000467303","-0.149999999927085","-0.290029228732484","0.3495197837159869","-0.489707217599696","0.3096299398689678","0.02087651541134414","0.8796123742079365","0.270450011084026","0.1901308807924128","-0.4004870147255868","-1.009915598972112","-0.170095940078461","0.2406325197662216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:PPI(3.0.0)","SLV.WPI.YOY_PCH_PT.M","OBS_VALUE","El Salvador","Wholesale price index (WPI)","Year-over-year (YOY) percent change","Monthly","","5.663189269746638","0.9351494206139476","-0.4430124848972931","-1.990349819059101","-1.442152103559874","-1.009045226130664","-1.444600280504913","-2.006394884092722","-1.05254651609124","-4.225971533663842","-5.231092013153379","-6.295501494153748","-6.629055007052175","-7.391742195367577","-6.472491909385118","-3.774358974358981","-3.575020009440349","-4.461094866796617","-5.035678708654379","-5.171710579982053","-4.712319817060717","-1.941139636819036","-0.6513964577656743","0.2525576816060843","2.762192490289167","4.327968682035677","4.628027681660897","1.129823065444473","0.5852931786740369","0.9967907164566109","1.94382599760234","3.419354838709677","2.549817870152136","1.383567475521502","2.678380115706018","2.241673783091387","1.805987879042415","1.72009902439024","2.02801783174866","5.006909049325468","7.514987740160817","5.910928379629627","7.559206677866436","6.071311041796631","7.646866715419977","8.56689824690321","6.97106226210351","7.198629851743568","5.184511294377168","5.194961816828177","6.172455531750499","7.740003676899711","4.053605512840596","5.944534234120595","4.9555659002917","7.242478007534969","7.582256165859265","7.785908935903254","8.8406081357316","7.547344793493432","6.88688088194479","11.38916952782563","7.407088540039632","6.221950272039898","8.896099459959052","9.15524734226958","9.014499651626139","7.503980345567374","4.745291548526846","1.495437635176829","4.841441073896299","3.856168840572857","3.824723459105857","-0.43039489649076","2.647273435955526","2.946194524146133","3.343884371368601","3.793093180651849","0.8464834982857798","3.589514106958372","5.966131883068944","10.57088696313254","8.422440403310562","10.81055968781392","13.51828945043292","12.94572281749518","14.93355469020423","16.13562787527683","15.59663865546216","17.71229928819736","22.57792784771569","14.88837820091919","11.93270481144339","1.744204636290985","-2.661620939766651","-6.861819326408529","-10.35180572851804","-9.959564541213076","-11.38197010752277","-13.02816901408447","-13.24222157603952","-14.65335395865564","-16.66530104484546","-13.31333047578221","-12.56298921014795","-5.469744347197581","-1.095056048726754","2.70134264954376","6.025351623545749","6.05251228927733","4.823692912489387","4.773954116059379","2.771819278723689","1.252265612127198","2.599577844280554","4.539917159480462","4.625740941704041","8.503296813497393","5.831204092963793","7.122120917142535","11.03229414346543","10.91404232417608","14.28269857622361","18.64947774754464","19.32514479176853","18.20313424247359","17.91301749273488","16.16293196110969","15.36761587385356","10.00116240508453","12.13473379397943","9.775408310930404","4.65169975543565","5.121183479835484","2.163757406969125","-2.389896018841834","-2.695285645740302","-3.694906687363384","-4.298362634058026","-5.247200114489433","-3.767422727811557","-3.65982968744765","-5.446400970991791","-4.295249762386305","-2.800563777308016","-3.774322870832078","-4.061089899340525","-4.560877901351219","-4.02078505722916","-1.822369539112468","-2.706622213002097","-2.910674382627631","-3.464497126025903","-3.268474615473518","-2.310694503072469","-2.056957398906455","-2.475240346272651","-1.752144816874049","-1.389290882778575","0.6347015814742284","1.302704755494411","0.9191315318438154","4.149481236990915","4.995573915609249","4.037621269347601","6.923103100948946","4.529227491260692","3.798018389432049","4.32576686094923","3.578884397163132","3.116266496918141","1.325864489701325","1.305982126894552","0.779769853369436","0.2575157244514663","-1.628348066492379","-1.269767772383662","-4.138968152847386","-1.639012834217058","-0.09560384645725632","-2.135438676465955","-2.242747064427718","-2.62312547597469","-2.544309143893821","-2.21421581345035","-1.949107254418392","-3.868400829820958","-2.513061314504167","-3.034644976779746","-2.103228522438734","-2.708220646195724","-3.296244584226982","-2.640278445250229","-2.143549873882612","-1.966266883546896","-0.816317356528822","-1.072391402075115","-0.7453429453401441","-0.8155960227213102","-1.797634316814759","-0.5020527285475537","-0.1127975072462933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:PPI(3.0.0)","FRA.PPI.YOY_PCH_PT.M","OBS_VALUE","France","Producer price index (PPI)","Year-over-year (YOY) percent change","Monthly","","4.732254047322539","4.207920792079206","3.694581280788175","3.558282208588957","3.292682926829263","2.912621359223304","2.418379685610643","1.93003618817853","0.9569377990430631","-0.118764845605698","-0.7100591715976395","-0.1189060642092719","0.0","0.0","0.3562945368171053","0.4739336492891","0.1180637544273994","-0.1179245283018954","0.2361275088547875","0.4733727810650892","0.7109004739336442","1.189060642092742","1.072705601907042","1.190476190476186","1.426872770511297","1.662707838479806","1.538461538461537","0.5896226415094317","0.0","0.1180637544273994","0.2355712603062372","0.4711425206124857","0.3529411764705914","0.23501762632198","0.7075471698113157","0.2352941176470534","0.1172332942555659","-0.2336448598130787","0.0","1.055099648300115","2.240566037735843","2.358490566037727","2.467685076380728","2.696365767878071","2.696365767878071","3.165298944900346","3.044496487119435","2.816901408450707","3.044496487119435","2.927400468384075","3.496503496503494","3.132250580046398","2.191464821222612","2.995391705069133","2.752293577981654","3.310502283105023","3.196347031963473","2.72727272727273","2.613636363636369","3.424657534246573","3.409090909090907","3.754266211604096","3.040540540540546","3.599550056242973","4.288939051918734","4.026845637583886","4.017857142857147","2.983425414364646","2.323008849557522","2.323008849557522","2.325581395348837","2.097130242825612","1.648351648351653","1.973684210526312","1.857923497267759","1.520086862106402","1.515151515151511","0.9677419354838693","1.180257510729607","1.287553648068671","2.594594594594597","3.02702702702703","3.896103896103889","4.000000000000001","4.540540540540519","4.408602150537605","4.721030042918408","5.026737967914487","5.756929637526673","6.389776357827482","6.680805938494156","6.249999999999988","5.479452054794516","4.302203567681019","1.874999999999957","0.3118503118502946","-2.06825232678385","-2.780638516992757","-3.79098360655734","-4.989816700611037","-6.048387096774208","-6.306306306306305","-7.057654075546711","-6.281156530408763","-6.39360639360639","-5.030181086519124","-3.476482617586863","-2.279792746113977","0.2111932418162672","0.7415254237288066","1.490947816826418","2.786709539121112","2.896995708154501","2.777777777777775","3.101604278074857","2.553191489361684","3.308431163287061","2.966101694915216","3.495762711864356","4.135737009544056","4.214963119072732","4.521556256572047","5.036726128016784","5.213764337851909","5.005213764337837","4.573804573804558","4.771784232365135","4.771784232365135","4.545454545454541","4.4238683127572","4.196519959058345","3.462321792260611","3.437815975733081","3.521126760563395","2.997002997003024","2.180376610505496","1.886792452830241","1.491053677932467","1.485148514851547","2.475247524752514","2.470355731225335","2.266009852216792","1.866404715127754","1.67322834645675","1.466275659824012","1.263362487852254","1.163918525703174","0.1939864209505289","-0.3898635477582754","-0.1958863858962699","0.09756097560975381","-0.8695652173912841","-0.7714561234329618","-1.252408477841975","-0.6750241080038416","-0.1936108422071591","-1.059730250481671","-1.535508637236049","-1.917545541706571","-1.452081316553786","-0.7827788649707216","-0.2944062806673142","-1.16959064327492","-1.461988304093627","-1.263362487852348","-0.975609756097632","-1.553398058252484","-2.327837051406441","-2.823758519961079","-1.754385964912333","-1.270772238514238","-0.8840864440078385","-0.9861932938855791","-0.9842519685039146","-0.8875739644970212","-1.681503461918854","-2.263779527559004","-2.068965517241332","-1.8737672583826","-2.184707050645431","-2.304609218436917","-3.869047619047626","-3.762376237623772","-4.162537165510406","-3.286852589641455","-3.081510934393663","-2.885572139303512","-1.911468812877316","-1.51057401812695","-0.9054325955734196","-0.4020100502512469","1.421319796954281","3.487179487179507","3.818369453044388","2.983539094650237","3.205791106515021","2.26570545829047","1.538461538461602","1.331967213114823","1.846153846153903","1.942740286298623","1.624365482233464","2.421796165489348","1.80180180180176","0.594648166501473","1.093439363817072","1.698301698301659","1.402805611222412","2.517623363544755","3.131313131313155","3.741152679474226","3.625377643504544","3.61083249749249","3.59640359640361","2.364532019704475","1.278269419862406","1.871921182266062","1.769911504424833","1.66994106090379","1.877470355731278","0.785854616895951","-0.09794319294818216","-0.1949317738791377","-0.4859086491739439","-0.5808325266214773","-1.157184185149443","-0.2887391722810328","0.679611650485421","0.1934235976789123","-0.4830917874396023","-1.932367149758502","-3.685741998060143","-3.313840155945435","-2.15686274509799","-2.148437500000044","-2.246093750000041","-2.142161635832565","-2.048780487804924","-1.930501930501979","-1.060752169720323","0.1930501930501886","1.650485436893165","4.236453201970442","6.143001007049299","6.653225806451555","7.414829659318659","8.483033932135726","9.790209790209756","11.24378109452739","14.34262948207177","16.73228346456693","17.34892787524363","20.52023121387282","20.24832855778414","24.76370510396983","25.23719165085395","24.95274102079402","25.27985074626861","26.21895124195034","27.9344858962694","26.11806797853309","21.34146341463406","18.04384485666112","17.52491694352159","14.94804156674664","13.42335186656076","9.393939393939393","4.999999999999956","3.32829046898638","1.042442293373093","-1.457725947521902","-2.987197724039828","-2.624113475177312","-1.507537688442177","-0.5000000000000571","-1.766784452296847","","","","","","","","","","","",""
"IMF.STA:PPI(3.0.0)","SLV.PPI.YOY_PCH_PT.M","OBS_VALUE","El Salvador","Producer price index (PPI)","Year-over-year (YOY) percent change","Monthly","","5.92377018400294","4.931862426995375","3.74331550802131","5.052572811016958","4.364239020347981","2.495900892694459","0.472856233518248","0.7709051333212626","-1.534662197918479","-3.743315508021379","-4.676386913229038","-4.845973698432704","-6.948506602853841","-7.23562152133579","-4.470316388197638","-3.410097431355152","-3.925893250992525","-3.528261642374723","-1.457145443026605","-1.665016650166596","-1.2450734503763","3.138888888888825","2.602126468942312","4.903445664520936","7.848366511096217","9.171428571428503","6.07498371941568","1.861531407611114","1.313131313131323","2.52418240442192","2.755326965466572","3.47794252242359","1.841269841269865","0.7541071909507362","-0.4454140532678328","-0.6497022198158611","-0.6800317936941809","-1.387071447265054","-0.2806525171021897","3.051854519265444","7.885434605275098","6.352772037020461","6.471219163389405","6.952060852644659","9.066619166369811","13.30303840327901","15.51314828341858","13.02452316076291","8.216254668326515","8.536801132342537","11.16094986807388","11.49646195509743","5.805259178358408","8.144643460628554","8.890194761584928","9.609659278862045","13.62077413032827","11.56810317709971","5.027270571496272","6.894889103182235","10.42728019720619","8.460347216562056","7.192024685497261","9.684243516414634","11.25138955057965","8.57812500000005","8.287718757227715","5.862381167949383","-2.975420439844655","-6.872488898287081","-0.5268307368102781","0.3834009923321075","-2.515068085422906","-0.2029007289395712","0.6421612046059307","-0.3643117365525478","1.484547855256656","2.324075406533354","2.23551188950595","3.413869289430546","7.481481481481446","11.41386618225855","14.33002950745251","17.5241518759829","19.65498816884196","18.52409638554201","19.83865053171968","20.11757958130185","23.44749982417889","26.81246044581952","28.09192200557102","22.08132322536183","22.14334941419704","11.23641304347819","-0.1786777843956192","-8.634422991142667","-7.903801990303688","-8.70393900889453","-12.61321909424728","-14.47415542557005","-17.74055716971469","-17.56127315071542","-20.33815374578681","-15.64863949418555","-16.49833549624789","-7.737877122267085","0.914876690532943","4.861207978797559","4.079649511671358","4.659084899095266","5.69460746550876","6.301615604717713","5.585497610637812","2.394144750117686","2.709581655633645","0.8437759336099423","2.112835326711211","0.6181571456940127","-0.3592957561423924","1.329999999999984","2.591554932959775","3.438968309507184","3.626220362622065","3.731122297897507","5.029585798816526","6.864197530864197","7.732267732267723","7.952504490121764","7.840015918814036","7.497527200791273","8.138382236320336","8.141715187999653","7.363698429727845","6.301343384555884","6.219957700442233","5.547625844514189","4.497652582159631","2.818853974121961","3.152818991097928","2.902301506608758","3.24753206015313","2.880014722120026","2.475020625171894","1.752144551925488","1.989462209302338","2.163833075734152","1.620056113675451","1.289217454020908","0.7457992631862984","0.5033707865169166","0.5303847536857129","0.5569029012843835","-0.1340362791528817","0.1341561577676324","0.1878522229179945","0.6098654708520551","-0.1603277812416567","0.2135801370472939","0.3651585322408076","0.3204272363151011","0.8027113806636104","1.100080493694604","1.699007421979796","1.572130415364082","1.798496778811744","1.67023937120399","1.366071428571444","1.372793724371536","1.373895976447489","0.6571352455376755","0.8163989706273712","0.8428710850856207","0.1061758980711128","-0.07961783439486346","-0.4660160028136383","-0.4924808723947492","-0.7119627318273584","-1.106913818852724","-0.8808244516868373","-1.319029194512838","-1.364076388277711","-1.261579179532413","-1.346712437285465","-1.68045046630299","-1.361145483471796","-1.124391323594536","-1.139575971731514","-0.8219178082191405","-0.6108356940510038","-0.2043173136714676","0.09775171065493585","0.1693102833719305","0.6156316916488346","1.072194424588919","1.106352605281951","1.234899328859085","1.827956989247332","1.790830945558769","1.501206326512383","1.274282659062547","1.193551260354536","1.139398255296422","1.083096590909149","1.423360910951006","1.285802961780647","1.237623762376303","1.261913166254845","1.414302130292517","1.223160858852516","1.319493314567205","1.778325556827255","1.821381434227929","1.760408414752251","2.02429149797572","1.967328297909692","1.763003245329361","1.680966555769524","1.597974152986375","1.498910675381262","1.682210407042643","1.443101799530523","1.093939920124983","0.640083037799478","0.7086069823712043","0.6141337254562395","0.5089717046238673","-0.03445305770886355","-0.1206688501982566","-0.06027208541416282","-0.1976794155565721","-0.3176783721129805","-0.9000514315103114","-1.019796040791796","-0.2576434215046202","-0.03437902879242851","-0.2230993650248748","-0.07737276478684176","-0.1802420393099529","0.1895571256246756","0.5177770107006899","0.7495476867407787","0.8784016534619463","1.498708010335955","2.29218925698465","2.831168831168796","2.824177716549021","3.129567535035635","3.568971448228375","4.026499182655087","4.643164230438555","5.151358789129708","5.425824175824197","4.925602873268302","5.395253542769357","5.439579090291899","5.800777946896708","5.961101288204045","5.685814771395022","6.25260525218841","6.144648343436081","5.706724009593946","4.839769926047657","5.046209209127284","4.869706840390922","5.370823145884341","5.038069010205732","4.635814889335977","4.203964194373336","3.972983710766812","3.581332699469174","","","","","","","","","","","","","","","","","",""
"IMF.STA:PPI(3.0.0)","AZE.PPI.POP_PCH_PT.M","OBS_VALUE","Azerbaijan, Republic of","Producer price index (PPI)","Period-over-preceding period percent change","Monthly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.398920688943274","-0.03332169204860248","0.639636894490388","-0.5092274975229681","-0.2108595910179898","8.526546202609643","0.2885541995397183","-0.9225030027911507","-0.6699727981416606","-0.3735949061785922","-0.03021140784111267","11.69051009248726","1.211725294522026","-0.8804484987239986","0.5761074010018282","-4.191703800393482","0.30621500966638","0.126106201656967","0.8556047918510955","0.1323032910673412","13.06854959828251","0.278236301080387","6.039244993297021","0.1715911988031593","12.03710570731562","0.665662098556066","0.6719261068681753","6.699862001366643","6.662170106600151","-0.614707400949249","-4.319469901604995","-11.11328750628574","-16.34856679835635","-12.02443709908465","-20.91028400867964","-0.4922144953913502","0.1253652896605981","9.794806001552349","-0.1048567003521164","18.28792329632698","7.366538601766115","6.741617692511261","0.1764164920934102","6.050645798048571","-0.009367197573090891","5.45268690398759","0.2317686037919996","4.765612278560088","-0.5960143709796221","4.999643519416012","6.965644072149694","-10.90082941542232","3.269386704945107","2.500110014819126","-0.03750927441372149","-1.114720227003863","6.200015104597984","2.605817589339391","5.164257189610429","-0.2084799967244582","0.02602423203917294","11.52959469790197","6.332620390770097","-5.089845715079618","-0.0808138194864001","1.418249997472719","-4.434832295597562","2.130458795271247","-0.917016900354662","3.9326189022334","-1.36089151561814","10.52749081932065","6.292540181856264","4.661805009120133","-3.580671714902781","-7.608203501788988","-11.44612820768148","5.7174660892964","8.650311687813867","-0.0462914006313022","-0.3958387034375712","-4.069850317380207","0.2371877000596888","2.643224907492794","2.48219128177476","-5.39390712081193","-4.963525286166727","0.6398300954982818","0.1844990805571104","4.137980694911555","2.556886506052046","0.37767020741212","-7.649606083001138","6.971897214972485","1.565069000068424","-0.2940947000522301","0.2061504201895453","-1.263801699788238","0.003570199988462704","2.371747000017633","1.81557359996796","-3.841484900197031","-4.256598599755825","-4.020511200082938","-8.898172600231932","-8.259922699915771","-19.60327109993223","-20.77018360006681","21.50360140000006","15.15577180000004","5.230257999999767","9.205110500000211","-2.821337500000234","-6.098764799999752","-15.79024040000015","1.703601100000135","1.225903630290459","-7.093177046043593","0.4253451827359734","2.770780856422857","3.308823529412033","18.14946619217067","2.409638554216767","9.803921568627434","3.839285714285812","-3.267411865864069","6.222222222222051","3.263598326359945","4.500000000000076","-4.538863111959456","21.68968333146359","4.939919900900929","0.6361323127368159","-6.321112511693008","-0.4723346917856101","-1.898305078064747","-6.012445873070619","4.485301999071744","4.855734548882882","6.577181215053171","1.889168757644169","5.995055624156808","2.623906705287778","4.708595416851851","-0.9795288177132053","0.8986664352838531","5.21806899504385","3.580582525474037","-1.827785329604294","1.722800579212548","0.1932115814525271","3.94799049058141","1.685509607215613","-10.27537671395994","-6.503611107678477","3.389663707971595","7.105988787876142","3.249708606071899","5.834706194494376","0.5571587911155775","-6.9753592535259","-0.6995043329785448","-5.069896799075543","4.267403390662092","-3.6830690057057","4.987283381532362","5.131549211925837","-3.832966988929397","-8.748330396903299","-34.99528537911141","-33.85010590210084","40.69651016168503","33.07310506409527","6.499035575200796","5.207778623903586","-6.599047666984996","-1.648021419904463","0.7999999999998655","13.52209370000027","7.935314823551015","10.92025980123638","4.453419873716878","-1.122874558870703","5.370743536322954","5.155340907249231","3.073176746193218","-2.984539011334069","3.634289941740375","22.9997025580012","18.58533341394112","0.07443207308618181","11.00297711899153","12.54465951009919","11.57141950941247","-6.398456592500728","7.486199496261769","5.682805504904419","-5.556329809030228","-5.190952230126177","-6.53997290515032","2.380319395300985","-1.229381591624228","-7.901003007133762","0.5524770079404823","-0.9016772994583628","-3.641212299662901","6.072233894606628","-7.550685400000088","-0.400000000000199","4.111084500000194","4.417390400000266","6.107251400000305","-1.606484499999763","-3.367870700000211","-4.153619999999892","1.769670199999812","-5.338668299999835","8.453918299999984","6.441580200000047","-7.207430099999837","1.249744699999717","","","","","",""
